city,biome,state,subsector,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,Total,source_name
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,forest-land-fires,682965.543702627,1393746.2156447,340763.774169626,637064.561082678,903759.961889921,777217.360632118,1458266.1919276,1212442.0848638,,7406225.6939130705,
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,manure-left-on-pasture-cattle,3326.3806448599776,3291.493810745368,3340.5925439632724,3357.0796940745977,3365.2211816036624,3503.273824496855,3434.066113754149,3466.928108748084,,27085.035922245967,
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,net-forest-land,,8484988.84234,-3602659.87111,9167056.33546,-4147452.99763,9424991.8389,-7439244.01202,6682520.19637,,18570200.33231,
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,net-shrubgrass,,-813.97937372,104343.80708045,-206665.05274781,289215.89671739,-114497.99626143,18162.04805913,141003.07287791,,230747.79635192,
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,net-wetland,,36239.11665031,-9652.94556194,-50497.79145835,44946.40979284,1176.03266413,-10585.45423988,45863.94996172,,57489.31780883,
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,removals,-9901674.77916201,-12344918.500053,-12018000.7001187,-11715357.683475,-13370112.0213133,-12240345.5622051,-13940395.8738384,-14006878.6641086,,-99537683.7842741,
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,shrubgrass-fires,48286.1552900486,122847.683048747,22811.878589516,51851.9521003513,73460.8670918105,23126.678343038,58970.6750298545,22057.3758270232,,423413.2653203891,
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,synthetic-fertilizer-application,,,,,,,6974.673143782617,6982.571750254,,13957.244894036618,
TAMBOPATA,AmazonÃ­a [PerÃº],MADRE DE DIOS,wetland-fires,78.5362799047177,1025.26553368898,29.1754822731018,58.3110809326172,118.423633098602,5.08071517944336,119.137986660004,77.4944915771484,,1511.4252033146145,
SANTA CRUZ DE ANDAMARCA,Andes [PerÃº],LIMA,copper-mining,,,,,,0.0,0.0,0.0,,0.0,
TACNA,Desierto costero [PerÃº],TACNA,wastewater-treatment-and-discharge,11431.861904186237,11588.539263200972,11764.494761086013,11987.25849285492,12218.382127326777,12397.013210973815,12549.893456694434,12674.261665937904,,96611.70488226108,
RAZURI,Desierto costero [PerÃº],LA LIBERTAD,wastewater-treatment-and-discharge,218.89510339617823,221.89513147461508,225.26429366582107,229.52973095916497,233.95524206916977,237.3756358643722,240.30295754431603,242.68433620771447,,1849.902431181352,
PARIÑAS,Bosque seco ecuatorial [PerÃº],PIURA,electricity-generation,,,,,788000.0,673000.0,807000.0,881000.0,,3149000.0,
MARCAVELICA,Bosque seco ecuatorial [PerÃº],PIURA,wastewater-treatment-and-discharge,3175.5239273200345,3219.045508195536,3267.922138998157,3329.80108455402,3394.002230227917,3443.622080873292,3486.088905820032,3520.635703844769,,26836.641579833755,
PACHACAMAC,Desierto costero [PerÃº],LIMA,wastewater-treatment-and-discharge,3810.6408298669858,3862.866892986124,3921.519036451465,3995.774007234597,4072.8156270203626,4132.35963713297,4183.319989112881,4224.776278565353,,32204.07229837074,
MANCORA,Bosque seco ecuatorial [PerÃº],PIURA,wastewater-treatment-and-discharge,715.5137478850995,725.3200948561317,736.3330495968299,750.2757051280756,764.741602224438,775.9220203593236,785.4907081645091,793.2748437899554,,6046.871772004363,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,cropland-fires,8685.61084326286,8428.706031700865,8229.613279912486,8959.915704773732,8904.358977635664,8840.578876923002,8898.354009263578,8898.354009263578,,69845.49173273577,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,enteric-fermentation-cattle-pasture,4295.42808948619,4250.34314299925,4312.083794631323,4329.589036323653,4341.324255128982,4517.122435218581,4432.809674900026,4474.586617439018,,34953.28704612702,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,forest-land-clearing,1653218.46825603,1617510.65734762,2275156.24299339,2111931.79913252,2032768.23151012,2116520.34954435,2612821.44872732,3088276.95373932,,17508204.151250668,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,forest-land-degradation,62961.9096667723,280350.9705818,578656.46570955,511809.101658793,537942.860281584,255280.089032056,216576.617510831,225452.570461386,,2669030.584902772,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,forest-land-fires,19794.843708664,6049.0578542962,2780.89224028587,10499.3900219797,10936.4485837781,6116.90941085219,1425.56357999893,11770.0828094482,,69373.18820930319,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,manure-left-on-pasture-cattle,1236.3446404116578,1223.3679228872836,1241.1385970961437,1246.1771057523747,1249.5548380467935,1300.15447801663,1275.8869009313917,1287.9114829782532,,10060.535966120528,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,net-forest-land,,3852428.42269,1247410.03036,2215946.98479,-1199344.3334,2567779.23413,-4826292.10918,4961550.22865,,8819478.45804,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,net-shrubgrass,,-11198.72524301,60707.0142767,-113590.68071863,155010.81174234,-72303.06334189,-3999.54560347,76954.63953063,,91580.45064267,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,net-wetland,,41364.441047784,-17418.178670442,-22000.539946206,31078.826815306,-12200.633712801,-7145.958970217,24249.090220943,,37927.046784367,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,removals,-1881004.45849391,-1864499.42250012,-2843277.00549988,-2617743.27553049,-2591389.54489367,-2352594.26142982,-2880878.39120162,-3273126.21547199,,-20304512.5750215,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,shrubgrass-fires,416.712278422022,781.204902135846,82.703556060791,3870.70401257166,172.821746558697,243.821837902069,97.00204621131,16.7104406356812,,5681.680820498075,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,synthetic-fertilizer-application,,,,,,,1318.1343287878228,1318.1343287878228,,2636.2686575756456,
MANU,AmazonÃ­a [PerÃº],MADRE DE DIOS,wetland-fires,5.22296022164277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.22296022164277,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,cropland-fires,46810.875826335534,45445.96212027989,44366.58839580714,48313.4494570937,48022.81831265468,47651.38933604005,48008.11939671566,48008.11939671566,,376627.3222416423,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,enteric-fermentation-cattle-pasture,11880.102397420344,11759.7961058771,11937.34746414158,11992.79193637522,12012.008194475087,12524.296589794643,12279.295408201497,12403.655672418125,,96789.2937687036,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,forest-land-clearing,965378.740435908,1120132.8571932,845472.592395081,731919.881902892,961223.589784652,816526.079210659,798424.810107903,653729.171258655,,6892807.722288949,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,forest-land-degradation,69584.8930908452,80129.2421294119,63247.6014164315,75519.0785068953,77398.3198697839,40856.5257861166,55723.009424035,47611.4932411332,,510070.1634646526,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,forest-land-fires,91709.3194823668,57756.9495199718,12040.0495102813,40383.2048515905,25388.7054403807,26651.7822904536,19740.3502402999,10136.6179962158,,283806.97933156043,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,manure-left-on-pasture-cattle,3419.4266091606,3384.7990400241506,3435.903340665074,3451.8617670858835,3457.3927601487057,3604.843706461517,3534.325523664618,3570.1198927152723,,27858.672639925822,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,net-forest-land,,-55647.4194387,473239.4121038,-155489.8929596,-1119584.4751862,-25238.4151441,1838332.527825,-2442201.9936054,,-1486590.2564052,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,net-shrubgrass,,-254172.8953215,322391.7064127,-186619.2648855,-287337.5459719,146547.8376274,610921.8818577,-733135.616982,,-381403.8972631,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,net-wetland,,3395.533245416,-4975.81211797,7482.010812896,-3769.861639578,618.739988004,1622.992899492,-1898.488495003,,2475.114693257001,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,removals,-1254256.45917862,-1304545.80456894,-917075.569284089,-873264.172952413,-1089889.13415976,-924877.374854244,-862606.078361081,-745744.243213468,,-7972258.836572615,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,shrubgrass-fires,85299.0427772545,38263.5342071611,3781.57279622139,16446.0152881739,10321.3385730218,28537.2131516228,11337.7906062541,1526.64335596561,,195513.1507556752,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,synthetic-fertilizer-application,,,,,,,2351.702748016216,2351.702748016216,,4703.405496032432,
CHOLON,AmazonÃ­a [PerÃº],HUANUCO,wetland-fires,16.9832872597711,185.773114493801,19.0177352277922,0.0,6.34603319821575,86.6673985533414,0.0,0.0,,314.78756873292144,
TINYAHUARCO,Andes [PerÃº],PASCO,copper-mining,,,,,,24232.0,33986.0,35156.0,,93374.0,
MARCONA,Desierto costero [PerÃº],ICA,iron-mining,,,,,,556000.0,520000.0,484000.0,,1560000.0,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,cropland-fires,77197.02148845642,75007.33513486333,73185.23049636053,79792.41664282311,79269.83639185053,78701.19851187646,79234.97569481091,79234.97569481091,,621622.9900558522,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,enteric-fermentation-cattle-pasture,10382.005251514956,10270.657078228249,10434.693399755868,10481.640054983334,10502.335508402375,10945.21373173938,10720.557046587126,10832.397009535847,,84569.49908074713,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,forest-land-clearing,2252472.99352939,2244664.13928116,1565101.21041862,1956613.04875974,1607908.13792727,2570944.02114187,2902247.32018174,2894512.45678088,,17994463.32802067,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,forest-land-degradation,222878.946721488,405862.110608788,103964.570345993,219281.389755593,151376.78759599,169327.591798707,147749.782883249,222515.835889821,,1642957.015599629,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,forest-land-fires,276259.270991647,254104.897760386,25858.3305772593,117937.654966791,19691.2924585484,65800.17456033,146229.452707815,206372.903067867,,1112253.9770906435,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,manure-left-on-pasture-cattle,2988.2322248626992,2956.183066481241,3003.3973460619927,3016.909888013172,3022.8666274217594,3150.339412030944,3085.6769244522434,3117.8675726951524,,24341.4730620192,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,net-forest-land,,835897.420111,-857811.600207,286198.025677,-2338175.11639,926095.796719,2706678.773035,-2742550.733033,,-1183667.434088,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,net-shrubgrass,,-256102.1878667,1017728.9966774,-677316.2922685,-688184.725022,416057.0219196,689136.9372401,-888199.2047185,,-386879.4540386,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,net-wetland,,-3897.177830052,2501.40714048,-633.382753367,-8562.832794251,6820.928767069,3822.021818149,-3158.368147466,,-3107.4037994380005,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,removals,-2749918.53630239,-2932863.36128804,-1695291.07186365,-2313604.40462261,-1815866.79501357,-2806063.80901856,-3163921.61405264,-3356483.27173982,,-20834012.86390128,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,shrubgrass-fires,11275.7237043448,34708.1928627789,1587.48735881861,12311.4003470931,3613.66618817397,9820.86171708289,4920.65838583048,4252.957080628,,82490.94764475075,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,synthetic-fertilizer-application,,,,,,,3197.075227646227,3197.075227646227,,6394.150455292454,
HUICUNGO,AmazonÃ­a [PerÃº],SAN MARTIN,wetland-fires,20.0190009313048,107.594545483589,18.6516284942627,24.5014882902792,0.0,94.1642674979481,0.0,0.0,,264.9309306973838,
PISCOBAMBA,Andes [PerÃº],ANCASH,cropland-fires,9654.733464440867,9131.400781515244,8979.711989905578,9631.3996765008,9600.515962177104,9384.65232415192,9372.682612094808,9372.682612094808,,75127.77942288113,
PISCOBAMBA,Andes [PerÃº],ANCASH,enteric-fermentation-cattle-pasture,5581.646767390206,5524.315200946648,5607.284892464218,5633.892095919462,5643.387831785898,5887.626153009897,5765.954537267661,5824.775965462386,,45468.88344424637,
PISCOBAMBA,Andes [PerÃº],ANCASH,forest-land-clearing,33.7907030154315,49.6779221317373,96.7269039648114,26.5932982124582,7.23067307246247,45.8124400327169,80.1319347307434,396.482687925817,,736.4465630861782,
PISCOBAMBA,Andes [PerÃº],ANCASH,forest-land-degradation,0.0083717330403775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0083717330403775,
PISCOBAMBA,Andes [PerÃº],ANCASH,forest-land-fires,962.370422300936,470.272342406383,0.0,451.403549671173,216.230348824405,240.600554235127,1006.64418824697,0.0,,3347.5214056849936,
PISCOBAMBA,Andes [PerÃº],ANCASH,manure-left-on-pasture-cattle,1606.5544490348873,1590.052801793262,1613.9337713766267,1621.5920976347895,1624.3252606484227,1694.6238820696483,1659.60338648003,1676.533850816562,,13087.219499854227,
PISCOBAMBA,Andes [PerÃº],ANCASH,net-forest-land,,2949.978752465,-5759.616059175,-976.104581528,-1963.077017887,1243.313330098,-445.329919212,8574.749130382,,3623.913635143,
PISCOBAMBA,Andes [PerÃº],ANCASH,net-shrubgrass,,7046.06532686,-23366.19895952,-19444.06528688,-30015.06542796,46742.32150616,1981.60354211,21854.9622381,,4799.622938870001,
PISCOBAMBA,Andes [PerÃº],ANCASH,net-wetland,,273.58255601515,-208.00745932738,-5.88317183453,71.52551124363,-198.05902723827,300.08356256977,-395.27341780715,,-162.03144637878003,
PISCOBAMBA,Andes [PerÃº],ANCASH,removals,-39639.9214337479,-6558.71826186007,-488.653839442221,-5996.48861700384,-1775.03171404742,-4011.27082699852,-2081.8038277586,62.0195884701152,,-60489.86893238845,
PISCOBAMBA,Andes [PerÃº],ANCASH,shrubgrass-fires,24131.903548726,5206.19805023509,0.0,3173.65551264784,1075.61518296706,3668.90949763017,793.359539303502,0.0,,38049.64133150967,
PISCOBAMBA,Andes [PerÃº],ANCASH,synthetic-fertilizer-application,,,,,,,611.2123219804192,611.2123219804192,,1222.4246439608385,
PISCOBAMBA,Andes [PerÃº],ANCASH,wetland-fires,0.0,0.0,0.0,0.0,0.0,17.2286947052213,0.0,0.0,,17.2286947052213,
TORATA,Andes [PerÃº],MOQUEGUA,cropland-fires,5363.8434451291405,5142.604855198442,5044.812677651042,5418.644471746037,5417.190608247272,5319.7276821976775,5330.083602536255,5330.083602536255,,42366.99094524212,
TORATA,Andes [PerÃº],MOQUEGUA,enteric-fermentation-cattle-pasture,58204.70764678773,57606.70936911558,58494.14496445325,58753.87598614091,58868.895353292704,61388.887263103694,60133.82513356227,60755.709195913885,,474206.75491237,
TORATA,Andes [PerÃº],MOQUEGUA,forest-land-clearing,0.0,0.0,118.033269397914,3.58741641044617,0.0,0.0,11.6029453277588,0.0,,133.22363113611897,
TORATA,Andes [PerÃº],MOQUEGUA,forest-land-degradation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
TORATA,Andes [PerÃº],MOQUEGUA,forest-land-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
TORATA,Andes [PerÃº],MOQUEGUA,manure-left-on-pasture-cattle,16752.946876368846,16580.826083363947,16836.255081303076,16911.0126553737,16944.118661817793,17669.44276998712,17308.20083176367,17487.196454008354,,136489.9994139865,
TORATA,Andes [PerÃº],MOQUEGUA,net-forest-land,,422.1517791748,245.01927948,-1009.4230062962,471.8469228745,-545.8835575581,1252.5563645363,-344.6051454544,,491.6626367569,
TORATA,Andes [PerÃº],MOQUEGUA,net-shrubgrass,,109981.86879538,-175314.19011893,-147163.5387656,95329.07339853,46077.37952274,264871.50317652,-248661.42991655,,-54879.33390791004,
TORATA,Andes [PerÃº],MOQUEGUA,net-wetland,,141.130320668961,15.370206832886,-219.959822400327,104.4790497851,-4.84119787661,-1866.48778233369,1328.49907154965,,-501.81015377403,
TORATA,Andes [PerÃº],MOQUEGUA,removals,-6362.34706678628,-1160.1459315369,-7334.33276514517,-29833.6903004914,-666.354906801552,-7837.70613023671,-7846.33052995852,-2619.68734007124,,-63660.59497102776,
TORATA,Andes [PerÃº],MOQUEGUA,shrubgrass-fires,1863.89116811752,1853.69927945733,4920.57192008469,16834.6142779407,939.316269561648,5783.88196644187,6072.56410241034,0.0,,38268.5389840141,
TORATA,Andes [PerÃº],MOQUEGUA,synthetic-fertilizer-application,,,,,,,2437.5347945983344,2437.5347945983344,,4875.069589196669,
TORATA,Andes [PerÃº],MOQUEGUA,wetland-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PEBAS,AmazonÃ­a [PerÃº],LORETO,cropland-fires,10081.319529301512,10217.668071069804,9804.94649365796,10458.982744631156,10595.659434162304,10071.854626831846,10001.71208748433,10001.71208748433,,81233.85507462324,
PEBAS,AmazonÃ­a [PerÃº],LORETO,enteric-fermentation-cattle-pasture,187.31610258134305,187.31610258134305,187.31610258134305,187.31610258134305,188.8393024257036,194.93428570533231,194.93428570533231,194.93428570533231,,1522.906569867073,
PEBAS,AmazonÃ­a [PerÃº],LORETO,forest-land-clearing,2765340.66212187,3292941.6970357,3630066.46773973,2100689.7017767,2497510.28173779,3764277.64626222,4493719.89955021,3178767.9563494,,25723314.31257362,
PEBAS,AmazonÃ­a [PerÃº],LORETO,forest-land-degradation,918593.585394172,717165.881056033,625784.32366527,368473.241315548,477693.367300884,656556.994550353,89946.6238716532,130377.812470566,,3984591.829624479,
PEBAS,AmazonÃ­a [PerÃº],LORETO,forest-land-fires,29499.0128112615,27456.7365682036,16281.5881681442,7257.89881134033,22105.3199479131,57723.9099590555,7703.22210788727,82131.5229930878,,250159.2113668933,
PEBAS,AmazonÃ­a [PerÃº],LORETO,manure-left-on-pasture-cattle,53.91482497012704,53.91482497012704,53.91482497012704,53.91482497012704,54.35324479589704,56.107552433298686,56.107552433298686,56.107552433298686,,438.3352019763013,
PEBAS,AmazonÃ­a [PerÃº],LORETO,net-forest-land,,-2167107.98347,4620948.49399,-3832991.1605,-1246527.21283,5756818.98936,-5977813.59124,3491541.99275,,644869.5280599999,
PEBAS,AmazonÃ­a [PerÃº],LORETO,net-shrubgrass,,-4080.024185295,2869.024714083,-4027.289220296,-12959.58756083,15173.00536488,-2745.490242399,1052.224658874,,-4718.136470983,
PEBAS,AmazonÃ­a [PerÃº],LORETO,net-wetland,,-24799.72924954,3913.18780782,1932.19617817,-73254.76823467,67926.35216887,-23615.91717004,11115.42691194,,-36783.25158745,
PEBAS,AmazonÃ­a [PerÃº],LORETO,removals,-3685205.39283197,-4059345.31402743,-4224881.11618822,-2514879.52434843,-3011548.60431946,-4417116.82532944,-4652179.80555694,-3358033.02078702,,-29923189.60338891,
PEBAS,AmazonÃ­a [PerÃº],LORETO,shrubgrass-fires,45.4148555413437,2.23949193954468,639.259697437286,0.0,170.794784545898,0.0,0.0,29.1641879752278,,886.8730174393003,
PEBAS,AmazonÃ­a [PerÃº],LORETO,synthetic-fertilizer-application,,,,,,,2660.182325869081,2663.177963280913,,5323.360289149994,
PEBAS,AmazonÃ­a [PerÃº],LORETO,wetland-fires,336.473999023438,16.2581979852915,118.775161743164,125.463073730469,48.2680931091309,127.724304199219,0.0,0.0,,772.9628297907125,
,,,domestic-shipping,19013.220770991466,23900.98419910662,29158.508654868143,30005.93140075557,32333.217327283288,30294.99898723181,37636.03225205385,39903.05771972239,23282.167625024915,265528.11893703806,
,,,international-shipping,39611.346807956696,54890.94340229034,129478.08942890169,76042.59380279481,67018.04695606232,81040.78269386292,85853.35127544403,93680.62794828416,56858.261516571045,684474.043832168,
NAPO,AmazonÃ­a [PerÃº],LORETO,cropland-fires,30097.24772721836,28698.656491285696,27972.49975896728,30258.760125809968,30110.23173522073,29500.639233096663,29380.347179640205,29380.347179640205,,235398.72943087912,
NAPO,AmazonÃ­a [PerÃº],LORETO,enteric-fermentation-cattle-pasture,1288.1938841737103,1286.670684329349,1298.8562830842309,1298.8562830842309,1303.4258826173127,1336.9340952910534,1332.364495757971,1332.364495757971,,10477.66610409583,
NAPO,AmazonÃ­a [PerÃº],LORETO,forest-land-clearing,2699735.76218212,4560622.14212464,4103937.84196023,3156500.73863991,2976270.56275725,5669678.89426081,4459116.33950836,4841448.56720854,,32467310.84864186,
NAPO,AmazonÃ­a [PerÃº],LORETO,forest-land-degradation,1014854.26123746,973371.226870496,736825.200484545,781426.242281842,356098.183814313,673727.62620328,317277.94382857,483752.343986411,,5337333.028706918,
NAPO,AmazonÃ­a [PerÃº],LORETO,forest-land-fires,7919.05670771016,27352.2968700941,7104.53439292079,7299.20377797471,18959.9593452327,9216.80670280826,2663.03587809153,31935.3026190105,,112450.19629384276,
NAPO,AmazonÃ­a [PerÃº],LORETO,manure-left-on-pasture-cattle,370.778314481578,370.33989445222,373.8472523218909,373.8472523218909,375.1625117992004,384.8071153602132,383.4918566456575,383.4918566456575,,3015.7660540283086,
NAPO,AmazonÃ­a [PerÃº],LORETO,net-forest-land,,957094.83771,10944007.16783,-11134222.50599,1944758.89914,1691051.81513,-2406792.53853,-7110692.54653,,-5114794.871240001,
NAPO,AmazonÃ­a [PerÃº],LORETO,net-shrubgrass,,-12490.59508636,-1109.09077462,8597.51236668,-13059.0936234,3991.56781522,11707.17789096,45.40668666,,-2317.11472486,
NAPO,AmazonÃ­a [PerÃº],LORETO,net-wetland,,-75506.66976453,41840.63693535,-46044.01498396,-109904.19820009,158299.52103644,-63950.16585472,14515.46920166,,-80749.42162985,
NAPO,AmazonÃ­a [PerÃº],LORETO,removals,-3690994.07402114,-5552893.35904818,-4736613.05971421,-4058158.30589213,-3334757.68095897,-6332094.41445734,-4806842.57025997,-5434665.54702147,,-37947019.011373416,
NAPO,AmazonÃ­a [PerÃº],LORETO,shrubgrass-fires,212.013862241016,389.451099553794,70.5018463134766,111.507061004639,0.0,16.9371757507324,0.0,1114.27405969861,,1914.685104562268,
NAPO,AmazonÃ­a [PerÃº],LORETO,synthetic-fertilizer-application,,,,,,,3646.922108120491,3646.013942507009,,7292.9360506275,
NAPO,AmazonÃ­a [PerÃº],LORETO,wetland-fires,6.72703452408314,919.78604219382,0.0,0.0,0.0,134.667806386948,0.0,0.0,,1061.180883104851,
LOS BAÑOS DEL INCA,Andes [PerÃº],CAJAMARCA,domestic-aviation,10967.049462997327,15424.890712982324,15311.713044783555,15444.688756783666,21217.84681835781,7792.055332087551,12813.230529890136,22556.964467409423,13669.380408298111,135197.8195335899,
LOS BAÑOS DEL INCA,Andes [PerÃº],CAJAMARCA,international-aviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
MAZAMARI - PANGOA,AmazonÃ­a [PerÃº],JUNIN,domestic-aviation,4.63337039101904,24.711308752101573,0.0,0.0,0.0,0.0,29.89351072222946,183.9412265551105,79.00427833732067,322.1836947577812,
MAZAMARI - PANGOA,AmazonÃ­a [PerÃº],JUNIN,international-aviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PACOCHA,Desierto costero [PerÃº],MOQUEGUA,wastewater-treatment-and-discharge,3769.3821624402494,3821.042762198907,3879.059865683011,3952.510861155661,4028.7183339539065,4087.6176476440032,4138.026240403311,4179.033673262985,,31855.391546742037,
SANTA ROSA,Andes [PerÃº],PUNO,cropland-fires,56948.68181641757,55653.34649132381,54305.59511624543,59188.5538325884,58913.68475321166,58621.70793722911,59223.304144949616,59223.304144949616,,462078.1782369152,
SANTA ROSA,Andes [PerÃº],PUNO,enteric-fermentation-cattle-pasture,147729.38918419523,146215.46900377632,148456.47014049444,149124.91073287945,149412.07232315853,155797.13869713593,152626.6741157353,154213.4557947935,,1203575.5799921686,
SANTA ROSA,Andes [PerÃº],PUNO,forest-land-clearing,5.34973287582397,5.97687411308289,199.800420478837,2.57390713691711,0.0,14.8360118865967,0.0,16.5618536472321,,245.09880013848976,
SANTA ROSA,Andes [PerÃº],PUNO,forest-land-degradation,0.0,0.0,0.0,0.658006727695465,0.703228414058685,0.0,0.0,0.0,,1.36123514175415,
SANTA ROSA,Andes [PerÃº],PUNO,forest-land-fires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SANTA ROSA,Andes [PerÃº],PUNO,manure-left-on-pasture-cattle,42520.66008729195,42084.91121140528,42729.93437521287,42922.3301757692,43004.983380760845,44842.78469852513,43930.23608900845,44386.95614629506,,346422.7961642688,
SANTA ROSA,Andes [PerÃº],PUNO,net-forest-land,,2.02414600132,367.59676247938,-378.22190155601,95.13460422735,1.34015015702,179.95778350522,-122.79816588446,,145.03337892982,
SANTA ROSA,Andes [PerÃº],PUNO,net-shrubgrass,,-515528.7878309,653153.3530502,-325113.6245417,-287237.0054469,645927.5878566,352205.3642947,-570827.9677746,,-47421.08039260004,
SANTA ROSA,Andes [PerÃº],PUNO,net-wetland,,-889.6183521086,4558.2338861793,2596.1572546899,-2486.7633133182,-10044.067528868,2138.0344583163,5173.7813699344,,1045.7577748251006,
SANTA ROSA,Andes [PerÃº],PUNO,removals,-52103.6490740843,-80321.3797616463,-36409.9779876378,-34683.7537643621,-117312.567771072,-130927.137802298,-41911.8386810223,-123702.985459333,,-617373.2903014559,
SANTA ROSA,Andes [PerÃº],PUNO,shrubgrass-fires,43906.7779833236,61786.4181296035,37536.523968678,24675.7227320397,93330.8706470334,113233.477863828,39631.1504204877,102130.54902489,,516231.4907698839,
SANTA ROSA,Andes [PerÃº],PUNO,synthetic-fertilizer-application,,,,,,,1004.5774575111038,1004.5774575111038,,2009.154915022208,
SANTA ROSA,Andes [PerÃº],PUNO,wetland-fires,2.06848573684692,8.12619876861572,0.0,0.0,19.7342164110277,0.0,16.716175198555,0.0,,46.645076115045335,
HUANCHACO,Desierto costero [PerÃº],LA LIBERTAD,wastewater-treatment-and-discharge,1778.3030929655747,1802.6753111106843,1830.0463735619096,1864.6987719660697,1900.651609525124,1928.43887735706,1952.2204289622928,1971.5667413143751,,15028.601206763087,
VICHAYAL,Bosque seco ecuatorial [PerÃº],PIURA,wastewater-treatment-and-discharge,233.0115050267649,236.205002948068,239.79144019893377,244.33195274534967,249.0428621638601,252.6838349112581,255.7999376461221,258.3348898574232,,1969.20142549778,
MOCHUMI,Desierto costero [PerÃº],LAMBAYEQUE,wastewater-treatment-and-discharge,902.6015085514152,914.97195369743,928.8645023618604,946.4527904316744,964.7011337798205,978.8049330493822,990.8755774966012,1000.6950569672106,,7627.967456335395,
LAGUNAS,Desierto costero [PerÃº],LAMBAYEQUE,wastewater-treatment-and-discharge,265.3641164891394,269.0010173979557,273.0854155151664,278.2563580407259,283.6213562864554,287.7678619114173,291.3166216562702,294.20354071126206,,2242.616288008392,
LAGUNAS,Desierto costero [PerÃº],LAMBAYEQUE,wastewater-treatment-and-discharge,304.0176110827629,308.1842706171099,312.86361074317455,318.7877636183476,324.93423877749615,329.6847331213452,333.7504126646492,337.0578464130395,,2569.280487037925,
MOHO,Andes [PerÃº],PUNO,cropland-fires,3600.4488423619828,3459.4848786856246,3408.4117663476422,3690.1782140272553,3666.7590992613054,3626.1198785644574,3699.5728108993367,3699.5728108993367,,28850.548301046943,
MOHO,Andes [PerÃº],PUNO,enteric-fermentation-cattle-pasture,6579.104689324276,6509.537310325612,6613.751294347639,6639.9266078211485,6654.8805710184415,6937.943043257889,6798.910349643427,6869.323111032839,,53603.37697677127,
